ID,Cat,X,Y,ODI,ODI_norm,Ti,Hi,Di,Mi
WF-1-BJ2,green,496277.96356487874,5403988.216488899,143.67162206594625,0.2303002768266479,15.905622150240838,93.09078860396752,201.08245731504235,23.14
WF-1-BJ3,green,496303.0132918799,5403988.216488899,145.3339501879675,0.23823154876230254,17.00907323679986,93.67930836028991,203.7486126312661,23.14
WF-1-BJ4,green,496328.0630188811,5403988.216488899,147.06011669442756,0.24646740532250258,18.11122101851368,94.33553041517075,206.47271954900918,23.14
WF-1-BJ5,green,496353.11274588224,5403988.216488899,148.7862832008876,0.2547032618827025,19.213368800227506,94.99175247005157,209.19682646675224,23.14
WF-1-BJ6,green,496378.16247288336,5403988.216488899,150.26449665821096,0.2617560890313645,20.23320667923622,95.58217165354839,211.64750218321853,23.03903057341715
WF-1-BJ7,green,496403.2121998845,5403988.216488899,151.26992774463628,0.2665531848955094,21.133581847490643,96.07708605411258,213.7013261062038,22.669446935020478
WF-1-BJ8,green,496428.2619268857,5403988.216488899,152.27535883106162,0.27135028075965445,22.033957015745067,96.57200045467678,215.7551500291891,22.299863296623794
WF-1-BJ9,green,496453.31165388686,5403988.216488899,152.98364646125765,0.27472965077050077,22.786412402941025,96.91645076005761,217.26762268437454,21.946846318847513
WF-1-BJ10,green,496478.361380888,5403988.216488899,153.57295336579614,0.27754134194719243,23.479638476750623,97.20065297026758,218.56333011950113,21.600462882080564
WF-1-BJ11,green,496503.41110788914,5403988.216488899,154.1566478734343,0.2803262553503282,24.168839453834675,97.48266188326133,219.84480205812642,21.255466891148917
WF-1-BJ12,green,496528.4608348903,5403988.216488899,154.46830603962326,0.28181323354330157,24.662941508513754,97.65836032658628,220.43627069592185,20.977721256138995
WF-1-BJ13,green,496553.5105618915,5403988.216488899,154.77996420581218,0.2833002117362748,25.157043563192843,97.83405876991125,221.02773933371728,20.699975621129067
WF-1-BJ14,green,496578.5602888926,5403988.216488899,155.06616074109513,0.2846657078247434,25.581351079782976,98.04354818450653,221.36836382603852,20.462573066857544
WF-1-BJ15,green,496603.61001589376,5403988.216488899,155.2998004751699,0.2857804457885503,25.861591718750002,98.32278746572845,221.19120664376754,20.308444961200806
WF-1-BJ16,green,496628.65974289493,5403988.216488899,155.5334402092447,0.28689518375235745,26.141832357717036,98.60202674695037,221.0140494614965,20.154316855544067
WF-1-BJ17,green,496653.7094698961,5403988.216488899,155.8423497982028,0.28836904797994384,26.293997144327825,99.08925872634104,220.29305808609888,20.095581952546638
WF-1-BJ18,green,496678.7591968972,5403988.216488899,156.19499437097167,0.2900515798256193,26.371744418932792,99.69734330072231,219.25607593764582,20.09227455343506
WF-1-BJ19,green,496703.8089238984,5403988.216488899,156.54763894374133,0.2917341116712986,26.449491693537936,100.30542787510498,218.2190937891904,20.088967154323473
WF-1-BJ20,green,496728.85865089955,5403988.216488899,157.14275868479766,0.2945735369556732,26.41384151843047,101.32276791238893,216.5523295945726,20.193422259655335
WF-1-BJ21,green,496753.9083779007,5403988.216488899,157.75373093723812,0.29748859747534523,26.37077765896428,102.36686420240804,214.84439158769646,20.304922648595195
WF-1-BJ22,green,496778.95810490183,5403988.216488899,158.44865930664565,0.3008042280061399,26.324200619984133,103.51895690898667,213.07818403848992,20.4271966417908
WF-1-BJ23,green,496804.007831903,5403988.216488899,159.40262581044982,0.30535577692054844,26.266784019814367,105.00426167059979,211.13219169118025,20.582711504716677
WF-1-BJ24,green,496829.05755890417,5403988.216488899,160.35659231425402,0.3099073258349571,26.20936741964459,106.48956643221292,209.18619934387056,20.73822636764256
WF-1-BJ25,green,496854.10728590534,5403988.216488899,161.52578707742856,0.31548576819518453,26.17439789454555,108.23256371608251,207.2493039877257,20.885504693775598
WF-1-BJ26,green,496879.15701290645,5403988.216488899,162.87042835318368,0.3219012980010282,26.157726436114856,110.1856228871786,205.3198241790583,21.026068884597752
