ID,Cat,X,Y,ODI,ODI_norm,Ti,Hi,Di,Mi
WF-1-BJ15,green,496581.69903944957,5404171.902,109.19936930815436,0.17338741873445024,30.286726130914023,90.84786522665077,241.22841674267443,16.863788534844687
WF-1-BJ16,green,496606.76989541284,5404171.902,109.03936781311788,0.17250183283923318,30.945172579535488,89.78552358710375,242.87545547570122,16.341329194898698
WF-1-BJ17,green,496631.8407513762,5404171.902,108.87936631808108,0.17161624694401437,31.603619028158494,88.72318194755428,244.52249420873187,15.8188698549515
WF-1-BJ18,green,496656.91160733945,5404171.902,108.93316828838674,0.17191403332423982,31.629583530310075,88.85542816712218,244.35358711953882,15.836725303255177
WF-1-BJ19,green,496681.9824633028,5404171.902,109.05460396748998,0.1725861628225637,31.45547129507707,89.36556539639436,243.61023119839868,16.02550170921948
WF-1-BJ20,green,496707.05331926607,5404171.902,109.2077197684886,0.17343363736440048,31.25467374742435,89.99609292769316,242.68460628666014,16.253260687957273
WF-1-BJ21,green,496732.12417522934,5404171.902,109.7943906395585,0.17668077857664824,30.688677084241718,92.27420963189515,239.26455773439133,17.014511681852557
WF-1-BJ22,green,496757.1950311927,5404171.902,110.38106151062975,0.17992791978890346,30.122680421057787,94.55232633610241,235.8445091821146,17.775762675749593
WF-1-BJ23,green,496782.26588715595,5404171.902,111.07350631380379,0.18376050492048285,29.652212696845375,97.1262976671019,231.8608830368392,18.57148498300131
WF-1-BJ24,green,496807.3367431193,5404171.902,111.94111337637234,0.1885625886574269,29.339941462585053,100.19020601614933,226.94396905238244,19.42429198977997
WF-1-BJ25,green,496832.40759908257,5404171.902,112.80872043893885,0.19336467239435962,29.027670228325448,103.25411436518964,222.02705506793714,20.277098996556646
WF-1-BJ26,green,496857.4784550459,5404171.902,113.73483201716579,0.1984905704422997,29.016811749300658,106.39955300675474,216.61263239897218,21.044465870239055
WF-1-BJ27,green,496882.5493110092,5404171.902,114.57808056733195,0.2031578332201827,29.14461341407629,109.58249836257131,210.96933877304286,21.57
WF-1-BJ28,green,496907.6201669725,5404171.902,115.13647076595174,0.20624844486610758,29.272415078852212,112.76544371839529,205.3260451471004,21.57
WF-1-BJ29,green,496932.6910229358,5404171.902,115.74113664285844,0.20959518591865547,29.73917574289796,115.80950891930225,199.31308820386613,21.57
