ID,X,Y,ODI,ODI归一化,类别,厚度Ti,间距Hi,埋深Di,采高Mi,垮落角,面宽,煤柱宽
WF-3-BJ139,498908.18,5404920.88,180.9153,0.407997,green,41.01,115.48,317.8765,4.00,0.0,0.0,0.0
WF-3-BJ140,498908.18,5404946.55,180.7421,0.407170,green,40.73,115.37,318.4349,4.00,0.0,0.0,0.0
WF-3-BJ141,498883.14,5404972.22,177.5951,0.392155,green,37.86,113.52,319.6539,4.00,0.0,0.0,0.0
WF-3-BJ142,498858.11,5404972.22,175.3227,0.381313,green,35.86,112.21,320.1477,4.00,0.0,0.0,0.0
WF-3-BJ143,498833.07,5404972.22,173.2600,0.371472,green,33.99,111.07,320.5742,4.00,0.0,0.0,0.0
WF-3-BJ144,498808.03,5404972.22,171.1973,0.361630,green,32.13,109.92,321.0006,4.00,0.0,0.0,0.0
WF-3-BJ145,498782.99,5404972.22,169.4669,0.353374,green,30.55,108.97,321.3610,4.00,0.0,0.0,0.0
WF-3-BJ146,498757.95,5404972.22,167.9879,0.346318,green,29.18,108.18,321.6714,4.00,0.0,0.0,0.0
WF-3-BJ147,498732.91,5404972.22,166.5090,0.339261,green,27.81,107.38,321.9817,4.00,0.0,0.0,0.0
WF-3-BJ148,498707.87,5404972.22,165.3970,0.333956,green,26.82,106.73,322.3091,4.00,0.0,0.0,0.0
WF-3-BJ149,498682.83,5404972.22,164.3379,0.328903,green,25.88,106.10,322.6390,4.00,0.0,0.0,0.0
WF-3-BJ150,498657.79,5404972.22,163.3103,0.324000,green,24.99,105.47,323.0018,4.00,0.0,0.0,0.0
WF-3-BJ151,498632.75,5404972.22,162.4276,0.319789,green,24.32,104.80,323.5153,4.00,0.0,0.0,0.0
WF-3-BJ152,498607.71,5404972.22,161.5449,0.315577,green,23.65,104.13,324.0288,4.00,0.0,0.0,0.0
WF-3-BJ153,498582.67,5404972.22,160.6767,0.311435,green,23.05,103.39,324.6872,4.00,0.0,0.0,0.0
WF-3-BJ154,498557.63,5404972.22,159.8239,0.307366,green,22.52,102.58,325.4997,4.00,0.0,0.0,0.0
WF-3-BJ155,498532.59,5404972.22,158.9711,0.303297,green,21.99,101.77,326.3122,4.00,0.0,0.0,0.0
WF-3-BJ156,498507.55,5404972.22,158.1342,0.299304,green,21.51,100.89,327.3902,4.00,0.0,0.0,0.0
WF-3-BJ157,498482.51,5404972.22,157.3014,0.295331,green,21.04,99.98,328.5388,4.00,0.0,0.0,0.0
WF-3-BJ158,498457.47,5404972.22,156.4783,0.291403,green,20.57,99.08,329.7157,4.00,0.0,0.0,0.0
WF-3-BJ159,498432.43,5404972.22,155.7465,0.287912,green,20.11,98.22,331.1633,4.00,0.0,0.0,0.0
WF-3-BJ160,498407.39,5404972.22,155.0148,0.284421,green,19.65,97.36,332.6108,4.00,0.0,0.0,0.0
WF-3-BJ161,498382.35,5404972.22,154.3629,0.281310,green,19.19,96.59,334.1413,4.00,0.0,0.0,0.0
WF-3-BJ162,498357.31,5404972.22,153.8307,0.278771,green,18.73,95.93,335.7964,4.00,0.0,0.0,0.0
WF-3-BJ163,498332.27,5404972.22,153.2985,0.276232,green,18.28,95.28,337.4514,4.00,0.0,0.0,0.0
WF-3-BJ164,498307.23,5404972.22,152.9504,0.274571,green,17.81,94.85,339.1687,4.00,0.0,0.0,0.0
WF-3-BJ165,498282.19,5404972.22,152.6795,0.273278,green,17.35,94.50,340.9120,4.00,0.0,0.0,0.0
WF-3-BJ166,498257.15,5404972.22,152.4110,0.271997,green,16.89,94.16,342.6552,4.00,0.0,0.0,0.0
WF-3-BJ167,498232.11,5404972.22,152.3865,0.271880,green,16.43,94.12,344.3811,4.00,0.0,0.0,0.0
WF-3-BJ168,498207.07,5404972.22,152.3620,0.271763,green,15.97,94.09,346.1070,4.00,0.0,0.0,0.0
WF-3-BJ169,498182.03,5404972.22,152.3725,0.271814,green,15.53,94.09,347.8197,4.00,0.0,0.0,0.0
WF-3-BJ170,498156.99,5404972.22,152.4591,0.272227,green,15.10,94.18,349.5039,4.00,0.0,0.0,0.0
WF-3-BJ171,498131.95,5404972.22,152.5457,0.272640,green,14.67,94.27,351.1882,4.00,0.0,0.0,0.0
WF-3-BJ172,498106.91,5404972.22,152.5518,0.272669,green,14.28,94.21,352.8964,4.00,0.0,0.0,0.0
WF-3-BJ173,498081.87,5404972.22,152.5086,0.272463,green,13.92,94.07,354.6193,4.00,0.0,0.0,0.0
WF-3-BJ174,498056.83,5404972.22,152.4653,0.272257,green,13.56,93.94,356.3423,4.00,0.0,0.0,0.0
WF-3-BJ175,498031.79,5404972.22,152.2022,0.271001,green,13.31,93.46,357.9399,4.00,0.0,0.0,0.0
WF-3-BJ176,498006.75,5404972.22,151.9212,0.269661,green,13.07,92.96,359.5275,4.00,0.0,0.0,0.0
WF-3-BJ177,497981.71,5404972.22,151.6360,0.268300,green,12.89,92.46,360.8622,4.00,0.0,0.0,0.0
WF-3-BJ178,497956.67,5404972.22,151.3364,0.266870,green,12.87,91.99,361.3519,4.00,0.0,0.0,0.0
WF-3-BJ179,497931.63,5404972.22,151.0368,0.265441,green,12.86,91.52,361.8416,4.00,0.0,0.0,0.0
WF-3-BJ180,497906.59,5404972.22,150.8369,0.264487,green,13.00,91.25,361.3813,4.00,0.0,0.0,0.0
WF-3-BJ181,497881.55,5404972.22,150.7235,0.263946,green,13.28,91.17,360.0965,4.00,0.0,0.0,0.0
WF-3-BJ182,497856.51,5404972.22,150.6100,0.263405,green,13.56,91.08,358.8118,4.00,0.0,0.0,0.0
WF-3-BJ183,497831.47,5404972.22,150.6812,0.263744,green,13.97,91.30,356.6678,4.00,0.0,0.0,0.0
WF-3-BJ184,497806.43,5404972.22,150.7874,0.264251,green,14.41,91.59,354.3607,4.00,0.0,0.0,0.0
WF-3-BJ185,497781.39,5404972.22,150.9317,0.264940,green,14.83,91.92,352.0895,4.00,0.0,0.0,0.0
WF-3-BJ186,497756.35,5404972.22,151.2997,0.266695,green,15.21,92.53,350.0289,4.00,0.0,0.0,0.0
WF-3-BJ187,497731.31,5404972.22,151.6676,0.268451,green,15.58,93.14,347.9684,4.00,0.0,0.0,0.0
WF-3-BJ188,497706.27,5404972.22,152.1859,0.270923,green,15.85,93.88,346.5073,4.00,0.0,0.0,0.0
WF-3-BJ189,497681.23,5404972.22,152.8874,0.274271,green,15.99,94.80,345.7771,4.00,0.0,0.0,0.0
WF-3-BJ190,497656.19,5404972.22,153.5889,0.277618,green,16.13,95.72,345.0469,4.00,0.0,0.0,0.0
WF-3-BJ191,497631.15,5404972.22,154.5250,0.282084,green,16.04,96.79,345.8400,4.00,0.0,0.0,0.0
WF-3-BJ192,497606.11,5404972.22,155.5370,0.286912,green,15.87,97.91,347.1256,4.00,0.0,0.0,0.0
WF-3-BJ193,497581.07,5404972.22,156.5455,0.291724,green,15.70,99.01,348.4887,4.00,0.0,0.0,0.0
WF-3-BJ194,497556.03,5404972.22,157.5011,0.296283,green,15.36,99.92,351.0496,4.00,0.0,0.0,0.0
WF-3-BJ195,497530.99,5404972.22,158.4567,0.300843,green,15.02,100.82,353.6106,4.00,0.0,0.0,0.0
WF-3-BJ196,497505.95,5404972.22,159.1535,0.304167,green,14.77,101.47,355.5316,4.00,0.0,0.0,0.0
WF-3-BJ197,497480.91,5404972.22,159.4017,0.305351,green,14.66,101.69,356.3436,4.00,0.0,0.0,0.0
WF-3-BJ198,497455.87,5404972.22,159.6499,0.306536,green,14.56,101.91,357.1556,4.00,0.0,0.0,0.0
WF-3-BJ199,497430.83,5404972.22,159.3799,0.305247,green,14.73,101.80,355.5079,4.00,0.0,0.0,0.0
WF-3-BJ200,497405.79,5404972.22,158.8557,0.302746,green,15.03,101.52,352.6538,4.00,0.0,0.0,0.0
WF-3-BJ201,497380.75,5404972.22,158.3315,0.300245,green,15.33,101.25,349.7998,4.00,0.0,0.0,0.0
WF-3-BJ202,497355.71,5404972.22,157.6213,0.296857,green,15.77,101.07,344.9789,4.00,0.0,0.0,0.0
WF-3-BJ203,497330.67,5404972.22,156.9065,0.293447,green,16.21,100.88,340.1098,4.00,0.0,0.0,0.0
WF-3-BJ204,497305.63,5404972.22,156.2444,0.290288,green,16.63,100.79,335.2498,4.00,0.0,0.0,0.0
WF-3-BJ205,497280.59,5404972.22,155.7170,0.287771,green,16.97,100.91,330.4131,4.00,0.0,0.0,0.0
WF-3-BJ206,497255.55,5404972.22,155.1896,0.285255,green,17.32,101.04,325.5764,4.00,0.0,0.0,0.0
WF-3-BJ207,497230.51,5404972.22,154.8024,0.283407,green,17.56,101.31,321.2419,4.00,0.0,0.0,0.0
WF-3-BJ208,497205.47,5404972.22,154.5141,0.282032,green,17.73,101.68,317.2619,4.00,0.0,0.0,0.0
WF-3-BJ209,497180.43,5404972.22,154.2258,0.280656,green,17.91,102.06,313.2818,4.00,0.0,0.0,0.0
WF-3-BJ210,497155.39,5404972.22,154.0969,0.280041,green,17.95,102.55,310.1644,4.00,0.0,0.0,0.0
WF-3-BJ211,497130.35,5404972.22,153.9875,0.279519,green,17.97,103.06,307.1523,4.00,0.0,0.0,0.0
WF-3-BJ212,497105.31,5404972.22,153.8988,0.279096,green,17.97,103.58,304.3033,4.00,0.0,0.0,0.0
WF-3-BJ213,497080.27,5404972.22,153.8947,0.279076,green,17.88,104.13,302.1220,4.00,0.0,0.0,0.0
WF-3-BJ214,497055.23,5404972.22,153.8906,0.279057,green,17.78,104.68,299.9408,4.00,0.0,0.0,0.0
WF-3-BJ215,497030.19,5404972.22,153.9038,0.279120,green,17.66,105.21,298.0581,4.00,0.0,0.0,0.0
WF-3-BJ216,497005.15,5404972.22,153.9344,0.279266,green,17.50,105.73,296.4724,4.00,0.0,0.0,0.0
WF-3-BJ217,496980.11,5404972.22,153.9650,0.279412,green,17.33,106.25,294.8866,4.00,0.0,0.0,0.0
WF-3-BJ218,496955.07,5404972.22,153.9676,0.279424,green,17.15,106.70,293.5450,4.00,0.0,0.0,0.0
WF-3-BJ219,496930.03,5404972.22,153.9636,0.279405,green,16.97,107.13,292.2620,4.00,0.0,0.0,0.0
WF-3-BJ220,496904.99,5404972.22,153.9490,0.279336,green,16.79,107.54,290.9797,4.00,0.0,0.0,0.0
WF-3-BJ221,496879.95,5404972.22,153.8501,0.278864,green,16.61,107.84,289.7035,4.00,0.0,0.0,0.0
WF-3-BJ222,496854.91,5404972.22,153.7512,0.278392,green,16.44,108.14,288.4274,4.00,0.0,0.0,0.0
WF-3-BJ223,496829.87,5404972.22,153.5995,0.277668,green,16.28,108.38,287.0694,4.00,0.0,0.0,0.0
WF-3-BJ224,496804.83,5404972.22,153.3737,0.276591,green,16.14,108.54,285.5968,4.00,0.0,0.0,0.0
WF-3-BJ225,496779.79,5404972.22,153.1479,0.275513,green,15.99,108.70,284.1243,4.00,0.0,0.0,0.0
WF-3-BJ226,496754.75,5404972.22,152.8388,0.274039,green,15.87,108.78,282.4905,4.00,0.0,0.0,0.0
WF-3-BJ227,496729.71,5404972.22,152.4977,0.272411,green,15.75,108.82,280.7945,4.00,0.0,0.0,0.0
WF-3-BJ228,496704.67,5404972.22,152.1547,0.270774,green,15.63,108.86,279.0964,4.00,0.0,0.0,0.0
WF-3-BJ229,496679.63,5404972.22,151.7453,0.268821,green,15.53,108.83,277.3232,4.00,0.0,0.0,0.0
WF-3-BJ230,496654.59,5404972.22,151.3360,0.266868,green,15.43,108.79,275.5499,4.00,0.0,0.0,0.0
WF-3-BJ231,496629.55,5404972.22,150.9221,0.264894,green,15.33,108.74,273.8261,4.00,0.0,0.0,0.0
WF-3-BJ232,496604.51,5404972.22,150.4993,0.262876,green,15.25,108.64,272.2019,4.00,0.0,0.0,0.0
WF-3-BJ233,496579.47,5404972.22,150.0764,0.260859,green,15.16,108.54,270.5777,4.00,0.0,0.0,0.0
WF-3-BJ234,496554.43,5404972.22,149.6656,0.258899,green,15.10,108.39,269.1706,4.00,0.0,0.0,0.0
WF-3-BJ235,496529.39,5404972.22,149.2616,0.256971,green,15.05,108.22,267.8872,4.00,0.0,0.0,0.0
WF-3-BJ236,496504.35,5404972.22,148.8576,0.255044,green,14.99,108.04,266.6038,4.00,0.0,0.0,0.0
WF-3-BJ237,496479.31,5404972.22,148.4670,0.253180,green,14.97,107.77,265.7271,4.00,0.0,0.0,0.0
WF-3-BJ238,496454.27,5404972.22,148.0771,0.251320,green,14.96,107.49,264.8753,4.00,0.0,0.0,0.0
WF-3-BJ239,496429.23,5404972.22,147.6813,0.249431,green,14.95,107.17,264.1309,4.00,0.0,0.0,0.0
WF-3-BJ240,496404.19,5404972.22,147.2673,0.247456,green,14.96,106.74,263.7136,4.00,0.0,0.0,0.0
WF-3-BJ241,496379.15,5404972.22,146.8532,0.245480,green,14.97,106.32,263.2962,4.00,0.0,0.0,0.0
WF-3-BJ242,496354.11,5404972.22,146.3934,0.243286,green,14.99,105.78,263.1093,4.00,0.0,0.0,0.0
WF-3-BJ243,496329.07,5404972.22,145.8963,0.240915,green,15.00,105.16,263.1091,4.00,0.0,0.0,0.0
WF-3-BJ244,496304.03,5404972.22,145.3992,0.238543,green,15.02,104.53,263.1089,4.00,0.0,0.0,0.0
WF-3-BJ245,496278.99,5404972.22,144.7708,0.235545,green,15.02,103.68,263.4923,4.00,0.0,0.0,0.0
WF-3-BJ246,496253.95,5404972.22,144.1205,0.232442,green,15.02,102.78,263.9394,4.00,0.0,0.0,0.0
WF-3-BJ247,496228.91,5404972.22,143.4324,0.229159,green,15.02,101.83,264.4763,4.00,0.0,0.0,0.0
WF-3-BJ248,496203.87,5404972.22,142.5493,0.224945,green,14.98,100.56,265.4757,4.00,0.0,0.0,0.0
WF-3-BJ249,496178.84,5404972.22,141.6662,0.220732,green,14.94,99.29,266.4752,4.00,0.0,0.0,0.0
WF-3-BJ250,496153.80,5404972.22,140.6377,0.215825,green,14.88,97.79,267.8029,4.00,0.0,0.0,0.0
WF-3-BJ251,496128.76,5404972.22,139.4435,0.210127,green,14.80,96.03,269.5043,4.00,0.0,0.0,0.0
WF-3-BJ252,496103.72,5404972.22,138.2493,0.204430,green,14.72,94.26,271.2057,4.00,0.0,0.0,0.0
WF-3-BJ253,496078.68,5404972.22,136.8042,0.197534,green,14.61,92.09,273.4859,4.00,0.0,0.0,0.0
WF-3-BJ254,496053.64,5404972.22,135.2852,0.190287,green,14.48,89.79,275.9363,4.00,0.0,0.0,0.0
WF-3-BJ255,496028.60,5404972.22,133.7589,0.183005,green,14.36,87.49,278.4118,4.00,0.0,0.0,0.0
WF-3-BJ256,496003.56,5404972.22,132.1467,0.175313,green,14.23,85.02,281.1853,4.00,0.0,0.0,0.0
WF-3-BJ257,495978.52,5404972.22,130.5345,0.167621,green,14.10,82.55,283.9587,4.00,0.0,0.0,0.0
WF-3-BJ258,495953.48,5404972.22,129.1351,0.160944,green,13.98,80.41,286.3834,4.00,0.0,0.0,0.0
WF-3-BJ259,495928.44,5404972.22,128.0788,0.155904,green,13.90,78.78,288.2458,4.00,0.0,0.0,0.0
WF-3-BJ260,495903.40,5404972.22,127.0224,0.150864,green,13.82,77.15,290.1082,4.00,0.0,0.0,0.0
WF-3-BJ261,495878.36,5404972.22,126.7878,0.149744,green,13.80,76.79,290.5374,4.00,0.0,0.0,0.0
WF-3-BJ262,495853.32,5404972.22,126.9261,0.150404,green,13.80,77.00,290.3163,4.00,0.0,0.0,0.0
WF-3-BJ263,495828.28,5404972.22,127.0643,0.151064,green,13.80,77.21,290.0952,4.00,0.0,0.0,0.0
WF-3-BJ264,495803.24,5404972.22,128.1918,0.156443,green,13.82,78.96,288.3358,4.00,0.0,0.0,0.0
WF-3-BJ265,495778.20,5404972.22,129.3262,0.161856,green,13.84,80.71,286.5655,4.00,0.0,0.0,0.0
WF-3-BJ266,495753.16,5404972.22,130.5381,0.167638,green,13.83,82.57,284.8136,4.00,0.0,0.0,0.0
WF-3-BJ267,495728.12,5404972.22,131.9324,0.174291,green,13.75,84.70,283.1053,4.00,0.0,0.0,0.0
WF-3-BJ268,495703.08,5404972.22,133.3268,0.180943,green,13.67,86.83,281.3969,4.00,0.0,0.0,0.0
WF-3-BJ269,495678.04,5404972.22,134.5952,0.186995,green,13.50,88.74,280.3380,4.00,0.0,0.0,0.0
WF-3-BJ270,495653.00,5404946.55,136.0329,0.193854,green,13.13,90.98,279.4816,4.00,0.0,0.0,0.0
WF-3-BJ271,495653.00,5404920.88,136.3844,0.195532,green,12.98,91.61,279.0318,4.00,0.0,0.0,0.0
WF-3-BJ272,495653.00,5404895.22,136.8884,0.197936,green,12.84,92.51,278.2373,4.00,0.0,0.0,0.0
WF-3-BJ273,495653.00,5404869.55,137.3871,0.200316,green,12.71,93.41,277.3577,4.00,0.0,0.0,0.0
WF-3-BJ274,495653.00,5404843.88,137.8518,0.202533,green,12.64,94.33,275.9305,4.00,0.0,0.0,0.0
WF-3-BJ275,495653.00,5404818.22,138.3164,0.204750,green,12.58,95.26,274.5034,4.00,0.0,0.0,0.0
WF-3-BJ276,495653.00,5404792.55,138.5940,0.206074,green,12.63,96.02,272.3361,4.00,0.0,0.0,0.0
WF-3-BJ277,495653.00,5404766.88,138.8447,0.207270,green,12.69,96.76,270.0621,4.00,0.0,0.0,0.0
WF-3-BJ278,495653.00,5404741.22,138.9424,0.207736,green,12.83,97.38,267.2209,4.00,0.0,0.0,0.0
WF-3-BJ279,495653.00,5404715.55,138.9438,0.207743,green,13.01,97.92,264.0222,4.00,0.0,0.0,0.0
WF-3-BJ280,495653.00,5404689.88,138.8548,0.207318,green,13.20,98.40,260.5749,4.00,0.0,0.0,0.0
WF-4-BJ1,495678.30,5405002.22,134.5348,0.186707,green,13.62,88.55,280.4695,4.00,0.0,0.0,0.0
WF-4-BJ2,495703.34,5405002.22,133.2913,0.180774,green,13.76,86.68,281.6275,4.00,0.0,0.0,0.0
WF-4-BJ3,495728.38,5405002.22,131.9240,0.174250,green,13.81,84.60,283.3287,4.00,0.0,0.0,0.0
WF-4-BJ4,495753.42,5405002.22,130.5567,0.167727,green,13.86,82.52,285.0298,4.00,0.0,0.0,0.0
WF-4-BJ5,495778.46,5405002.22,129.3724,0.162076,green,13.86,80.71,286.7238,4.00,0.0,0.0,0.0
WF-4-BJ6,495803.49,5405002.22,128.2619,0.156778,green,13.84,79.01,288.4148,4.00,0.0,0.0,0.0
WF-4-BJ7,495828.53,5405002.22,127.1684,0.151560,green,13.81,77.34,290.0803,4.00,0.0,0.0,0.0
WF-4-BJ8,495853.57,5405002.22,127.0365,0.150931,green,13.81,77.13,290.2894,4.00,0.0,0.0,0.0
WF-4-BJ9,495878.61,5405002.22,126.9047,0.150302,green,13.81,76.93,290.4984,4.00,0.0,0.0,0.0
WF-4-BJ10,495903.65,5405002.22,127.1534,0.151489,green,13.83,77.31,290.0749,4.00,0.0,0.0,0.0
WF-4-BJ11,495928.68,5405002.22,128.2030,0.156497,green,13.91,78.91,288.3200,4.00,0.0,0.0,0.0
WF-4-BJ12,495953.72,5405002.22,129.2526,0.161504,green,13.99,80.50,286.5650,4.00,0.0,0.0,0.0
WF-4-BJ13,495978.76,5405002.22,130.6590,0.168215,green,14.11,82.63,284.2638,4.00,0.0,0.0,0.0
WF-4-BJ14,496003.80,5405002.22,132.2778,0.175938,green,14.24,85.08,281.6375,4.00,0.0,0.0,0.0
WF-4-BJ15,496028.83,5405002.22,133.8966,0.183662,green,14.38,87.52,279.0113,4.00,0.0,0.0,0.0
WF-4-BJ16,496053.87,5405002.22,135.4463,0.191056,green,14.50,89.82,276.6677,4.00,0.0,0.0,0.0
WF-4-BJ17,496078.91,5405002.22,136.9909,0.198425,green,14.63,92.12,274.3448,4.00,0.0,0.0,0.0
WF-4-BJ18,496103.95,5405002.22,138.4604,0.205437,green,14.75,94.29,272.1959,4.00,0.0,0.0,0.0
WF-4-BJ19,496128.99,5405002.22,139.6877,0.211292,green,14.84,96.06,270.6082,4.00,0.0,0.0,0.0
WF-4-BJ20,496154.02,5405002.22,140.9149,0.217147,green,14.93,97.84,269.0206,4.00,0.0,0.0,0.0
WF-4-BJ21,496179.06,5405002.22,141.9735,0.222198,green,14.99,99.34,267.8191,4.00,0.0,0.0,0.0
WF-4-BJ22,496204.10,5405002.22,142.8893,0.226568,green,15.04,100.61,266.9444,4.00,0.0,0.0,0.0
WF-4-BJ23,496229.14,5405002.22,143.8052,0.230937,green,15.09,101.89,266.0698,4.00,0.0,0.0,0.0
WF-4-BJ24,496254.17,5405002.22,144.5236,0.234365,green,15.11,102.83,265.6873,4.00,0.0,0.0,0.0
WF-4-BJ25,496279.21,5405002.22,145.2063,0.237622,green,15.13,103.72,265.3941,4.00,0.0,0.0,0.0
WF-4-BJ26,496304.25,5405002.22,145.8662,0.240771,green,15.15,104.56,265.1736,4.00,0.0,0.0,0.0
WF-4-BJ27,496329.29,5405002.22,146.3982,0.243309,green,15.14,105.18,265.3615,4.00,0.0,0.0,0.0
WF-4-BJ28,496354.33,5405002.22,146.9303,0.245848,green,15.14,105.79,265.5493,4.00,0.0,0.0,0.0
WF-4-BJ29,496379.36,5405002.22,147.4265,0.248216,green,15.14,106.32,265.9381,4.00,0.0,0.0,0.0
WF-4-BJ30,496404.40,5405002.22,147.8801,0.250380,green,15.13,106.74,266.5666,4.00,0.0,0.0,0.0
WF-4-BJ31,496429.44,5405002.22,148.3337,0.252544,green,15.13,107.17,267.1951,4.00,0.0,0.0,0.0
WF-4-BJ32,496454.48,5405002.22,148.7715,0.254633,green,15.13,107.49,268.1563,4.00,0.0,0.0,0.0
WF-4-BJ33,496479.52,5405002.22,149.2045,0.256698,green,15.14,107.79,269.2221,4.00,0.0,0.0,0.0
WF-4-BJ34,496504.55,5405002.22,149.6384,0.258769,green,15.14,108.08,270.3151,4.00,0.0,0.0,0.0
WF-4-BJ35,496529.59,5405002.22,150.0864,0.260906,green,15.16,108.29,271.7963,4.00,0.0,0.0,0.0
WF-4-BJ36,496554.63,5405002.22,150.5343,0.263044,green,15.18,108.50,273.2775,4.00,0.0,0.0,0.0
WF-4-BJ37,496579.67,5405002.22,150.9886,0.265211,green,15.21,108.70,274.8748,4.00,0.0,0.0,0.0
WF-4-BJ38,496604.70,5405002.22,151.4536,0.267430,green,15.24,108.86,276.6694,4.00,0.0,0.0,0.0
WF-4-BJ39,496629.74,5405002.22,151.9186,0.269648,green,15.27,109.01,278.4639,4.00,0.0,0.0,0.0
WF-4-BJ40,496654.78,5405002.22,152.3695,0.271800,green,15.30,109.14,280.3300,4.00,0.0,0.0,0.0
WF-4-BJ41,496679.82,5405002.22,152.8136,0.273918,green,15.34,109.24,282.2303,4.00,0.0,0.0,0.0
WF-4-BJ42,496704.86,5405002.22,153.2577,0.276037,green,15.38,109.34,284.1307,4.00,0.0,0.0,0.0
WF-4-BJ43,496729.89,5405002.22,153.6161,0.277747,green,15.43,109.36,285.8794,4.00,0.0,0.0,0.0
WF-4-BJ44,496754.93,5405002.22,153.9727,0.279449,green,15.49,109.37,287.6250,4.00,0.0,0.0,0.0
WF-4-BJ45,496779.97,5405002.22,154.2871,0.280949,green,15.57,109.34,289.2747,4.00,0.0,0.0,0.0
WF-4-BJ46,496805.01,5405002.22,154.4956,0.281943,green,15.67,109.20,290.6838,4.00,0.0,0.0,0.0
WF-4-BJ47,496830.05,5405002.22,154.7041,0.282938,green,15.77,109.06,292.0929,4.00,0.0,0.0,0.0
WF-4-BJ48,496855.08,5405002.22,154.8167,0.283475,green,15.91,108.82,293.3207,4.00,0.0,0.0,0.0
WF-4-BJ49,496880.12,5405002.22,154.8627,0.283695,green,16.07,108.51,294.4225,4.00,0.0,0.0,0.0
WF-4-BJ50,496905.16,5405002.22,154.9087,0.283915,green,16.23,108.19,295.5242,4.00,0.0,0.0,0.0
WF-4-BJ51,496930.20,5405002.22,154.8496,0.283633,green,16.42,107.73,296.5750,4.00,0.0,0.0,0.0
WF-4-BJ52,496955.23,5405002.22,154.7782,0.283292,green,16.61,107.25,297.6198,4.00,0.0,0.0,0.0
WF-4-BJ53,496980.27,5405002.22,154.6992,0.282915,green,16.80,106.76,298.7230,4.00,0.0,0.0,0.0
WF-4-BJ54,497005.31,5405002.22,154.5898,0.282393,green,16.99,106.18,300.0600,4.00,0.0,0.0,0.0
WF-4-BJ55,497030.35,5405002.22,154.4805,0.281871,green,17.17,105.60,301.3970,4.00,0.0,0.0,0.0
WF-4-BJ56,497055.39,5405002.22,154.3937,0.281457,green,17.32,105.00,303.0410,4.00,0.0,0.0,0.0
WF-4-BJ57,497080.42,5405002.22,154.3290,0.281149,green,17.44,104.40,304.9860,4.00,0.0,0.0,0.0
WF-4-BJ58,497105.46,5405002.22,154.2644,0.280840,green,17.55,103.79,306.9311,4.00,0.0,0.0,0.0
WF-4-BJ59,497130.50,5405002.22,154.2958,0.280990,green,17.58,103.24,309.5483,4.00,0.0,0.0,0.0
WF-4-BJ60,497155.54,5405002.22,154.3498,0.281248,green,17.59,102.69,312.3237,4.00,0.0,0.0,0.0
WF-4-BJ61,497180.57,5405002.22,154.4252,0.281608,green,17.57,102.16,315.2053,4.00,0.0,0.0,0.0
WF-4-BJ62,497205.61,5405002.22,154.6656,0.282755,green,17.43,101.76,318.9092,4.00,0.0,0.0,0.0
WF-4-BJ63,497230.65,5405002.22,154.9060,0.283902,green,17.29,101.36,322.6132,4.00,0.0,0.0,0.0
WF-4-BJ64,497255.69,5405002.22,155.2445,0.285517,green,17.09,101.06,326.6415,4.00,0.0,0.0,0.0
WF-4-BJ65,497280.73,5405002.22,155.7187,0.287779,green,16.79,100.91,331.1190,4.00,0.0,0.0,0.0
WF-4-BJ66,497305.76,5405002.22,156.1929,0.290042,green,16.49,100.76,335.5964,4.00,0.0,0.0,0.0
WF-4-BJ67,497330.80,5405002.22,156.7912,0.292896,green,16.13,100.82,340.0509,4.00,0.0,0.0,0.0
WF-4-BJ68,497355.84,5405002.22,157.4368,0.295976,green,15.75,100.96,344.4967,4.00,0.0,0.0,0.0
WF-4-BJ69,497380.88,5405002.22,158.0771,0.299031,green,15.37,101.10,348.8886,4.00,0.0,0.0,0.0
WF-4-BJ70,497405.92,5405002.22,158.5402,0.301241,green,15.11,101.32,351.4808,4.00,0.0,0.0,0.0
WF-4-BJ71,497430.95,5405002.22,159.0032,0.303450,green,14.85,101.54,354.0729,4.00,0.0,0.0,0.0
WF-4-BJ72,497455.99,5405002.22,159.2317,0.304540,green,14.71,101.61,355.5937,4.00,0.0,0.0,0.0
WF-4-BJ73,497481.03,5405002.22,158.9922,0.303397,green,14.79,101.38,354.9770,4.00,0.0,0.0,0.0
WF-4-BJ74,497506.07,5405002.22,158.7526,0.302254,green,14.87,101.15,354.3604,4.00,0.0,0.0,0.0
WF-4-BJ75,497531.10,5405002.22,158.0974,0.299128,green,15.07,100.51,352.8089,4.00,0.0,0.0,0.0
WF-4-BJ76,497556.14,5405002.22,157.2070,0.294880,green,15.33,99.65,350.7287,4.00,0.0,0.0,0.0
WF-4-BJ77,497581.18,5405002.22,156.3166,0.290632,green,15.59,98.78,348.6486,4.00,0.0,0.0,0.0
WF-4-BJ78,497606.22,5405002.22,155.3556,0.286046,green,15.69,97.70,347.7430,4.00,0.0,0.0,0.0
WF-4-BJ79,497631.26,5405002.22,154.3903,0.281441,green,15.78,96.60,346.9077,4.00,0.0,0.0,0.0
WF-4-BJ80,497656.29,5405002.22,153.4904,0.277147,green,15.79,95.54,346.5698,4.00,0.0,0.0,0.0
WF-4-BJ81,497681.33,5405002.22,152.7883,0.273798,green,15.58,94.59,347.7361,4.00,0.0,0.0,0.0
WF-4-BJ82,497706.37,5405002.22,152.0862,0.270448,green,15.36,93.63,348.9025,4.00,0.0,0.0,0.0
