ID,X,Y,厚度Ti,弹模Ei,间距Hi,埋深Di,采高Mi,垮落角,面宽,煤柱宽
WF-5-BJ156,498417.40,5405648.22,18.60,24.9,98.57,343.5715,4.00,0.0,0.0,0.0
WF-5-BJ157,498392.27,5405648.22,18.39,24.9,97.72,343.9400,4.00,0.0,0.0,0.0
WF-5-BJ158,498367.15,5405648.22,18.14,24.9,96.92,344.7199,4.00,0.0,0.0,0.0
WF-5-BJ159,498342.02,5405648.22,17.90,24.9,96.12,345.4997,4.00,0.0,0.0,0.0
WF-5-BJ160,498316.90,5405648.22,17.65,24.9,95.32,346.4208,4.00,0.0,0.0,0.0
WF-5-BJ161,498291.77,5405648.22,17.38,24.9,94.54,347.6454,4.00,0.0,0.0,0.0
WF-5-BJ162,498266.64,5405648.22,17.12,24.9,93.77,348.8700,4.00,0.0,0.0,0.0
WF-5-BJ163,498241.52,5405648.22,16.83,24.9,92.98,350.4161,4.00,0.0,0.0,0.0
WF-5-BJ164,498216.39,5405648.22,16.53,24.9,92.19,352.1496,4.00,0.0,0.0,0.0
WF-5-BJ165,498191.27,5405648.22,16.24,24.9,91.39,353.8830,4.00,0.0,0.0,0.0
WF-5-BJ166,498166.14,5405648.22,15.90,24.9,90.54,356.2037,4.00,0.0,0.0,0.0
WF-5-BJ167,498141.01,5405648.22,15.57,24.9,89.68,358.5577,4.00,0.0,0.0,0.0
WF-5-BJ168,498115.89,5405648.22,15.22,24.9,88.79,361.1145,4.00,0.0,0.0,0.0
WF-5-BJ169,498090.76,5405648.22,14.83,24.9,87.80,364.2466,4.00,0.0,0.0,0.0
WF-5-BJ170,498065.64,5405648.22,14.44,24.9,86.82,367.3787,4.00,0.0,0.0,0.0
WF-5-BJ171,498040.51,5405648.22,14.02,24.9,85.73,371.0377,4.00,0.0,0.0,0.0
WF-5-BJ172,498015.38,5405648.22,13.57,25.0,84.57,375.0862,4.00,0.0,0.0,0.0
WF-5-BJ173,497990.26,5405648.22,13.11,25.0,83.41,379.1347,4.00,0.0,0.0,0.0
WF-5-BJ174,497965.13,5405648.22,12.62,25.0,82.11,383.9016,4.00,0.0,0.0,0.0
WF-5-BJ175,497940.01,5405648.22,12.11,25.0,80.79,388.7581,4.00,0.0,0.0,0.0
WF-5-BJ176,497914.88,5405648.22,11.61,25.0,79.48,393.6125,4.00,0.0,0.0,0.0
WF-5-BJ177,497889.75,5405648.22,11.13,25.0,78.20,398.4592,4.00,0.0,0.0,0.0
WF-5-BJ178,497864.63,5405648.22,10.65,25.0,76.93,403.3058,4.00,0.0,0.0,0.0
WF-5-BJ179,497839.50,5405648.22,10.27,25.0,75.91,407.2093,4.00,0.0,0.0,0.0
WF-5-BJ180,497814.38,5405648.22,9.98,25.0,75.12,410.2347,4.00,0.0,0.0,0.0
WF-5-BJ181,497789.25,5405648.22,9.69,25.0,74.34,413.2601,4.00,0.0,0.0,0.0
WF-5-BJ182,497764.12,5405648.22,9.68,25.0,74.33,413.2861,4.00,0.0,0.0,0.0
WF-5-BJ183,497739.00,5405648.22,9.73,25.0,74.47,412.7073,4.00,0.0,0.0,0.0
WF-5-BJ184,497713.87,5405648.22,9.83,25.0,74.74,411.6174,4.00,0.0,0.0,0.0
WF-5-BJ185,497688.75,5405648.22,10.21,25.0,75.78,407.5503,4.00,0.0,0.0,0.0
WF-5-BJ186,497663.62,5405648.22,10.58,25.0,76.81,403.4832,4.00,0.0,0.0,0.0
WF-5-BJ187,497638.49,5405648.22,11.02,25.0,78.03,398.6529,4.00,0.0,0.0,0.0
WF-5-BJ188,497613.37,5405648.22,11.54,25.0,79.49,392.9299,4.00,0.0,0.0,0.0
WF-5-BJ189,497588.24,5405648.22,12.07,25.0,80.94,387.2068,4.00,0.0,0.0,0.0
WF-5-BJ190,497563.12,5405648.22,12.58,24.9,82.40,381.5223,4.00,0.0,0.0,0.0
WF-5-BJ191,497537.99,5405648.22,13.10,24.9,83.86,375.8490,4.00,0.0,0.0,0.0
WF-5-BJ192,497512.86,5405648.22,13.61,24.9,85.30,370.2508,4.00,0.0,0.0,0.0
WF-5-BJ193,497487.74,5405648.22,14.05,24.9,86.57,365.4171,4.00,0.0,0.0,0.0
WF-5-BJ194,497462.61,5405648.22,14.49,24.9,87.83,360.5835,4.00,0.0,0.0,0.0
WF-5-BJ195,497437.49,5405648.22,14.90,24.9,89.01,356.1547,4.00,0.0,0.0,0.0
WF-5-BJ196,497412.36,5405648.22,15.26,24.9,90.05,352.3235,4.00,0.0,0.0,0.0
WF-5-BJ197,497387.23,5405648.22,15.61,24.9,91.09,348.4924,4.00,0.0,0.0,0.0
WF-5-BJ198,497362.11,5405648.22,15.92,24.9,91.98,345.3275,4.00,0.0,0.0,0.0
WF-5-BJ199,497336.98,5405648.22,16.21,24.9,92.81,342.4241,4.00,0.0,0.0,0.0
WF-5-BJ200,497311.86,5405648.22,16.50,24.9,93.64,339.5470,4.00,0.0,0.0,0.0
WF-5-BJ201,497286.73,5405648.22,16.75,24.9,94.28,337.4560,4.00,0.0,0.0,0.0
WF-5-BJ202,497261.60,5405648.22,17.00,24.9,94.92,335.3649,4.00,0.0,0.0,0.0
WF-5-BJ203,497236.48,5405648.22,17.24,24.9,95.49,333.5243,4.00,0.0,0.0,0.0
WF-5-BJ204,497211.35,5405648.22,17.47,24.9,95.94,332.1552,4.00,0.0,0.0,0.0
WF-5-BJ205,497186.23,5405648.22,17.70,24.9,96.39,330.7862,4.00,0.0,0.0,0.0
WF-5-BJ206,497161.10,5405648.22,17.94,24.8,96.69,329.8593,4.00,0.0,0.0,0.0
WF-5-BJ207,497135.97,5405648.22,18.19,24.8,96.93,329.1593,4.00,0.0,0.0,0.0
WF-5-BJ208,497110.85,5405648.22,18.44,24.8,97.16,328.4592,4.00,0.0,0.0,0.0
WF-5-BJ209,497085.72,5405648.22,18.74,24.8,97.13,328.3954,4.00,0.0,0.0,0.0
WF-5-BJ210,497060.60,5405648.22,19.04,24.8,97.08,328.3477,4.00,0.0,0.0,0.0
WF-5-BJ211,497035.47,5405648.22,19.37,24.8,96.94,328.4950,4.00,0.0,0.0,0.0
WF-5-BJ212,497010.34,5405648.22,19.77,24.8,96.54,329.1206,4.00,0.0,0.0,0.0
WF-5-BJ213,496985.22,5405648.22,20.18,24.9,96.14,329.7461,4.00,0.0,0.0,0.0
WF-5-BJ214,496960.09,5405648.22,20.67,24.9,95.47,330.8070,4.00,0.0,0.0,0.0
WF-5-BJ215,496934.96,5405648.22,21.23,24.9,94.62,332.1532,4.00,0.0,0.0,0.0
WF-5-BJ216,496909.84,5405648.22,21.79,24.9,93.77,333.4995,4.00,0.0,0.0,0.0
WF-5-BJ217,496884.71,5405648.22,22.49,24.9,92.50,335.4882,4.00,0.0,0.0,0.0
WF-5-BJ218,496859.59,5405648.22,23.20,24.9,91.19,337.5340,4.00,0.0,0.0,0.0
WF-5-BJ219,496834.46,5405648.22,23.92,24.9,89.83,339.6503,4.00,0.0,0.0,0.0
WF-5-BJ220,496809.33,5405648.22,24.68,24.9,88.32,341.9988,4.00,0.0,0.0,0.0
WF-5-BJ221,496784.21,5405648.22,25.43,24.9,86.82,344.3473,4.00,0.0,0.0,0.0
WF-5-BJ222,496759.08,5405648.22,26.04,24.9,85.60,346.2161,4.00,0.0,0.0,0.0
WF-5-BJ223,496733.96,5405648.22,26.54,24.9,84.61,347.6876,4.00,0.0,0.0,0.0
WF-5-BJ224,496708.83,5405648.22,27.04,24.9,83.63,349.1592,4.00,0.0,0.0,0.0
WF-5-BJ225,496683.70,5405648.22,27.06,24.9,83.86,348.4263,4.00,0.0,0.0,0.0
WF-5-BJ226,496658.58,5405648.22,26.99,24.9,84.28,347.3386,4.00,0.0,0.0,0.0
WF-5-BJ227,496633.45,5405648.22,26.82,24.9,85.03,345.6357,4.00,0.0,0.0,0.0
WF-5-BJ228,496608.33,5405648.22,26.15,24.9,87.28,341.0461,4.00,0.0,0.0,0.0
WF-5-BJ229,496583.20,5405648.22,25.48,24.9,89.53,336.4565,4.00,0.0,0.0,0.0
WF-5-BJ230,496558.07,5405648.22,24.61,24.9,92.57,330.3157,4.00,0.0,0.0,0.0
WF-5-BJ231,496532.95,5405648.22,23.53,24.9,96.44,322.5600,4.00,0.0,0.0,0.0
WF-5-BJ232,496507.82,5405648.22,22.46,24.8,100.32,314.8044,4.00,0.0,0.0,0.0
WF-5-BJ233,496482.70,5405648.22,21.25,24.8,105.22,305.2385,4.00,0.0,0.0,0.0
WF-5-BJ234,496457.57,5405648.22,20.00,24.8,110.37,295.2321,4.00,0.0,0.0,0.0
WF-5-BJ235,496432.44,5405648.22,18.75,24.8,115.62,285.0929,4.00,0.0,0.0,0.0
WF-5-BJ236,496407.32,5405648.22,17.49,24.8,121.64,273.9671,4.00,0.0,0.0,0.0
WF-5-BJ237,496382.19,5405648.22,16.23,24.8,127.67,262.8413,4.00,0.0,0.0,0.0
WF-5-BJ238,496357.07,5405648.22,15.03,24.8,133.68,252.0064,4.00,0.0,0.0,0.0
WF-5-BJ239,496331.94,5405648.22,13.92,24.8,139.68,241.5525,4.00,0.0,0.0,0.0
WF-5-BJ240,496306.81,5405648.22,12.80,24.9,145.68,231.0987,4.00,0.0,0.0,0.0
WF-5-BJ241,496281.69,5405648.22,11.97,24.9,150.47,223.0533,4.00,0.0,0.0,0.0
WF-5-BJ242,496256.56,5405648.22,11.23,24.9,154.86,215.8226,4.00,0.0,0.0,0.0
WF-5-BJ243,496231.44,5405648.22,10.52,24.9,159.06,208.9008,4.00,0.0,0.0,0.0
WF-5-BJ244,496206.31,5405648.22,10.30,24.9,160.45,206.6872,4.00,0.0,0.0,0.0
WF-5-BJ245,496181.18,5405648.22,10.07,25.0,161.83,204.4737,4.00,0.0,0.0,0.0
WF-5-BJ246,496156.06,5405648.22,10.01,25.0,162.11,203.8926,4.00,0.0,0.0,0.0
WF-5-BJ247,496130.93,5405648.22,10.22,24.9,160.58,206.0218,4.00,0.0,0.0,0.0
WF-5-BJ248,496105.81,5405648.22,10.42,24.9,159.06,208.1510,4.00,0.0,0.0,0.0
WF-5-BJ249,496080.68,5405648.22,10.77,24.9,156.44,211.6992,4.00,0.0,0.0,0.0
WF-5-BJ250,496055.55,5405648.22,11.17,24.8,153.33,215.8842,4.00,0.0,0.0,0.0
WF-5-BJ251,496030.43,5405648.22,11.58,24.8,150.23,220.0700,4.00,0.0,0.0,0.0
WF-5-BJ252,496005.30,5405648.22,12.00,24.7,146.82,224.4165,4.00,0.0,0.0,0.0
WF-5-BJ253,495980.18,5405648.22,12.41,24.7,143.42,228.7631,4.00,0.0,0.0,0.0
WF-5-BJ254,495955.05,5405648.22,12.81,24.6,140.13,232.8911,4.00,0.0,0.0,0.0
WF-5-BJ255,495929.92,5405648.22,13.16,24.6,137.08,236.5523,4.00,0.0,0.0,0.0
WF-5-BJ256,495904.80,5405648.22,13.51,24.5,134.04,240.2135,4.00,0.0,0.0,0.0
WF-5-BJ257,495879.67,5405648.22,13.81,24.4,131.34,243.3389,4.00,0.0,0.0,0.0
WF-5-BJ258,495854.55,5405648.22,14.08,24.4,128.85,246.1540,4.00,0.0,0.0,0.0
WF-5-BJ259,495829.42,5405648.22,14.34,24.3,126.35,248.9691,4.00,0.0,0.0,0.0
WF-5-BJ260,495804.29,5405648.22,14.55,24.3,124.36,251.0861,4.00,0.0,0.0,0.0
WF-5-BJ261,495779.17,5405648.22,14.74,24.3,122.40,253.1644,4.00,0.0,0.0,0.0
WF-5-BJ262,495754.04,5405648.22,14.93,24.2,120.54,255.0935,4.00,0.0,0.0,0.0
WF-5-BJ263,495728.92,5405648.22,15.07,24.2,119.02,256.6021,4.00,0.0,0.0,0.0
WF-5-BJ264,495703.79,5405648.22,15.22,24.2,117.49,258.1107,4.00,0.0,0.0,0.0
WF-5-BJ265,495678.66,5405648.22,15.34,24.1,116.16,259.3771,4.00,0.0,0.0,0.0
WF-5-BJ266,495653.54,5405622.55,15.39,24.1,114.66,260.4371,4.00,0.0,0.0,0.0
WF-5-BJ267,495653.54,5405596.88,15.34,24.0,114.11,260.6456,4.00,0.0,0.0,0.0
WF-5-BJ268,495653.54,5405571.22,15.30,24.0,113.57,260.8541,4.00,0.0,0.0,0.0
WF-5-BJ269,495653.54,5405545.55,15.26,23.9,112.78,261.3163,4.00,0.0,0.0,0.0
WF-5-BJ270,495653.54,5405519.88,15.22,23.8,111.97,261.7994,4.00,0.0,0.0,0.0
WF-5-BJ271,495653.54,5405494.22,15.19,23.8,111.02,262.4332,4.00,0.0,0.0,0.0
WF-5-BJ272,495653.54,5405468.55,15.16,23.7,109.98,263.1434,4.00,0.0,0.0,0.0
WF-5-BJ273,495653.54,5405442.88,15.12,23.6,108.89,263.9200,4.00,0.0,0.0,0.0
WF-5-BJ274,495653.54,5405417.22,15.08,23.5,107.69,264.7951,4.00,0.0,0.0,0.0
WF-5-BJ275,495653.54,5405391.55,15.03,23.4,106.47,265.6853,4.00,0.0,0.0,0.0
WF-5-BJ276,495653.54,5405365.88,14.98,23.3,105.17,266.6676,4.00,0.0,0.0,0.0
WF-1-ZX1,496381.86,5404142.22,21.66,24.9,96.78,221.4630,22.22,0.0,308.0,30.0
WF-1-ZX2,496406.86,5404142.22,22.65,24.9,96.71,223.7486,21.73,0.0,308.0,30.0
WF-1-ZX3,496431.86,5404142.22,23.63,24.9,96.63,226.0342,21.23,0.0,308.0,30.0
WF-1-ZX4,496456.86,5404142.22,24.70,24.9,96.11,228.3186,20.61,0.0,308.0,30.0
WF-1-ZX5,496481.86,5404142.22,25.78,24.9,95.51,230.6029,19.97,0.0,308.0,30.0
WF-1-ZX6,496506.86,5404142.22,26.85,24.9,94.84,232.8850,19.31,0.0,308.0,30.0
WF-1-ZX7,496531.86,5404142.22,27.88,24.9,93.77,235.1564,18.60,0.0,308.0,30.0
WF-1-ZX8,496556.86,5404142.22,28.91,25.0,92.71,237.4277,17.90,0.0,308.0,30.0
WF-1-ZX9,496581.86,5404142.22,29.75,25.0,91.74,239.3328,17.30,0.0,308.0,30.0
WF-1-ZX10,496606.86,5404142.22,30.35,25.0,90.89,240.8065,16.85,0.0,308.0,30.0
WF-1-ZX11,496631.86,5404142.22,30.95,25.0,90.04,242.2802,16.39,0.0,308.0,30.0
WF-1-ZX12,496656.86,5404142.22,30.99,25.0,90.22,242.0577,16.41,0.0,308.0,30.0
WF-1-ZX13,496681.86,5404142.22,30.87,25.0,90.73,241.2994,16.57,0.0,308.0,30.0
WF-1-ZX14,496706.86,5404142.22,30.72,25.0,91.34,240.3946,16.76,0.0,308.0,30.0
WF-1-ZX15,496731.86,5404142.22,30.23,25.0,93.41,237.2246,17.42,0.0,308.0,30.0
WF-1-ZX16,496756.86,5404142.22,29.75,25.0,95.47,234.0545,18.08,0.0,308.0,30.0
WF-1-ZX17,496781.86,5404142.22,29.33,25.0,97.80,230.4255,18.77,0.0,308.0,30.0
WF-1-ZX18,496806.86,5404142.22,29.03,24.9,100.59,225.9860,19.51,0.0,308.0,30.0
WF-1-ZX19,496831.86,5404142.22,28.73,24.9,103.38,221.5464,20.25,0.0,308.0,30.0
WF-1-ZX20,496856.86,5404142.22,28.67,24.9,106.25,216.8010,20.92,0.0,308.0,30.0
WF-1-ZX21,496881.86,5404142.22,28.73,24.9,109.16,211.8996,21.55,0.0,308.0,30.0
WF-1-ZX22,496906.86,5404142.22,28.78,24.9,112.07,206.9982,22.18,0.0,308.0,30.0
WF-1-ZX23,496931.86,5404142.22,29.10,24.9,114.84,202.0288,22.67,0.0,308.0,30.0
WF-1-ZX24,496956.86,5404142.22,29.42,24.9,117.61,197.0568,23.14,0.0,308.0,30.0
WF-1-ZX25,496981.86,5404142.22,29.77,24.9,120.26,192.2469,23.14,0.0,308.0,30.0
WF-1-ZX26,497006.86,5404142.22,30.18,24.9,122.60,187.8894,23.14,0.0,308.0,30.0
WF-1-ZX27,497031.86,5404142.22,30.59,24.9,124.95,183.5319,23.14,0.0,308.0,30.0
WF-1-ZX28,497056.86,5404142.22,30.91,24.9,126.82,180.2418,23.14,0.0,308.0,30.0
WF-1-ZX29,497081.86,5404142.22,31.16,24.9,128.33,177.7747,23.14,0.0,308.0,30.0
WF-1-ZX30,497106.86,5404142.22,31.41,24.9,129.85,175.3077,23.14,0.0,308.0,30.0
WF-1-ZX31,497131.86,5404142.22,31.37,24.9,130.37,175.4669,23.14,0.0,308.0,30.0
WF-1-ZX32,497156.86,5404142.22,31.29,24.9,130.74,176.0345,23.14,0.0,308.0,30.0
WF-1-ZX33,497181.86,5404142.22,31.15,25.0,130.92,177.0817,23.14,0.0,308.0,30.0
WF-1-ZX34,497206.86,5404142.22,30.76,25.0,130.15,180.5348,23.14,0.0,308.0,30.0
WF-1-ZX35,497231.86,5404142.22,30.38,25.0,129.37,183.9879,23.14,0.0,308.0,30.0
WF-1-ZX36,497256.86,5404142.22,29.94,25.0,128.14,188.2528,23.14,0.0,308.0,30.0
WF-1-ZX37,497281.86,5404142.22,29.45,25.0,126.39,193.4444,23.14,0.0,308.0,30.0
WF-1-ZX38,497306.86,5404142.22,28.96,25.0,124.65,198.6360,23.14,0.0,308.0,30.0
WF-1-ZX39,497331.86,5404142.22,28.49,25.0,122.26,204.4151,23.14,0.0,308.0,30.0
WF-1-ZX40,497356.86,5404142.22,28.03,25.0,119.68,210.3719,23.14,0.0,308.0,30.0
WF-1-ZX41,497381.86,5404142.22,27.57,25.0,117.06,216.3391,22.96,0.0,308.0,30.0
WF-1-ZX42,497406.86,5404142.22,27.13,25.0,113.89,222.4474,22.81,0.0,308.0,30.0
WF-1-ZX43,497431.86,5404142.22,26.68,25.0,110.71,228.5557,22.65,0.0,308.0,30.0
WF-1-ZX44,497456.86,5404142.22,26.22,25.0,107.44,234.5168,22.51,0.0,308.0,30.0
WF-1-ZX45,497481.86,5404142.22,25.72,25.0,104.02,240.2264,22.39,0.0,308.0,30.0
WF-1-ZX46,497506.86,5404142.22,25.22,25.0,100.60,245.9361,22.27,0.0,308.0,30.0
WF-1-ZX47,497531.86,5404142.22,24.63,25.0,97.27,251.0455,22.16,0.0,308.0,30.0
WF-1-ZX48,497556.86,5404142.22,23.98,25.0,93.98,255.8593,22.05,0.0,308.0,30.0
WF-1-ZX49,497581.86,5404142.22,23.34,25.0,90.68,260.6732,21.95,0.0,308.0,30.0
WF-1-ZX50,497606.86,5404142.22,22.59,25.0,87.86,264.2844,21.86,0.0,308.0,30.0
WF-1-ZX51,497631.86,5404142.22,21.83,25.0,85.05,267.8595,21.76,0.0,308.0,30.0
WF-1-ZX52,497656.86,5404142.22,21.10,25.0,82.49,271.0571,21.67,0.0,308.0,30.0
WF-1-ZX53,497681.86,5404142.22,20.46,25.0,80.61,273.2430,21.60,0.0,308.0,30.0
WF-1-ZX54,497706.86,5404142.22,19.82,25.0,78.73,275.4289,21.54,0.0,308.0,30.0
WF-1-ZX55,497731.86,5404142.22,19.42,25.0,77.60,276.9204,21.49,0.0,308.0,30.0
WF-1-ZX56,497756.86,5404142.22,19.19,25.0,77.01,277.8934,21.47,0.0,308.0,30.0
WF-1-ZX57,497781.86,5404142.22,18.96,25.0,76.43,278.8664,21.44,0.0,308.0,30.0
WF-1-ZX58,497806.86,5404142.22,19.08,25.0,76.74,279.1984,21.45,0.0,308.0,30.0
WF-1-ZX59,497831.86,5404142.22,19.25,25.0,77.19,279.4374,21.45,0.0,308.0,30.0
WF-1-ZX60,497856.86,5404142.22,19.44,25.0,77.70,279.5927,21.45,0.0,308.0,30.0
WF-1-ZX61,497881.86,5404142.22,19.73,25.0,78.52,279.3505,21.44,0.0,308.0,30.0
WF-1-ZX62,497906.86,5404142.22,20.01,25.0,79.34,279.1082,21.43,0.0,308.0,30.0
WF-1-ZX63,497931.86,5404142.22,20.27,25.0,80.16,278.5163,21.39,0.0,308.0,30.0
WF-1-ZX64,497956.86,5404142.22,20.50,25.0,80.99,277.5375,21.32,0.0,308.0,30.0
WF-1-ZX65,497981.86,5404142.22,20.73,25.0,81.82,276.5587,21.25,0.0,308.0,30.0
WF-1-ZX66,498006.86,5404142.22,20.90,25.0,82.69,274.6086,21.11,0.0,308.0,30.0
WF-1-ZX67,498031.86,5404142.22,21.07,25.0,83.57,272.3773,20.95,0.0,308.0,30.0
WF-1-ZX68,498056.86,5404142.22,21.22,25.0,84.47,270.0340,20.79,0.0,308.0,30.0
WF-1-ZX69,498081.86,5404142.22,21.36,25.0,85.57,266.3359,20.55,0.0,308.0,30.0
WF-1-ZX70,498106.86,5404142.22,21.50,25.0,86.68,262.6378,20.32,0.0,308.0,30.0
WF-1-ZX71,498131.86,5404142.22,21.64,25.0,87.79,258.8913,20.08,0.0,308.0,30.0
WF-1-ZX72,498156.86,5404142.22,21.76,25.0,88.92,255.0650,19.85,0.0,308.0,30.0
WF-1-ZX73,498181.86,5404142.22,21.88,25.0,90.04,251.2386,19.62,0.0,308.0,30.0
WF-1-ZX74,498206.86,5404142.22,21.93,25.0,90.52,249.5937,19.53,0.0,308.0,30.0
WF-1-ZX75,498231.86,5404142.22,21.95,25.0,90.68,248.9852,19.49,0.0,308.0,30.0
WF-1-ZX76,498256.86,5404142.22,21.97,25.0,90.84,248.3767,19.45,0.0,308.0,30.0
WF-1-ZX77,498281.86,5404142.22,21.86,25.0,89.43,251.9064,19.65,0.0,308.0,30.0
WF-1-ZX78,498306.86,5404142.22,21.76,25.0,87.98,255.5261,19.85,0.0,308.0,30.0
WF-1-ZX79,498331.86,5404142.22,21.65,25.0,86.25,259.5001,20.08,0.0,308.0,30.0
WF-1-ZX80,498356.86,5404142.22,21.55,25.0,83.82,264.3871,20.36,0.0,308.0,30.0
WF-1-ZX81,498381.86,5404142.22,21.44,25.0,81.39,269.2741,20.64,0.0,308.0,30.0
WF-1-ZX82,498406.86,5404142.22,21.40,25.0,78.79,273.6235,20.90,0.0,308.0,30.0
WF-1-ZX83,498431.86,5404142.22,21.41,25.0,76.06,277.5841,21.16,0.0,308.0,30.0
WF-1-ZX84,498456.86,5404142.22,21.42,25.0,73.33,281.5447,21.41,0.0,308.0,30.0
WF-1-ZX85,498481.86,5404142.22,21.62,25.0,70.55,284.2880,21.65,0.0,308.0,30.0
WF-1-ZX86,498506.86,5404142.22,21.85,25.0,67.76,286.8670,21.88,0.0,308.0,30.0
WF-1-ZX87,498531.86,5404142.22,22.14,25.0,64.98,289.1950,22.12,0.0,308.0,30.0
WF-1-ZX88,498556.86,5404142.22,22.73,25.0,62.23,290.3939,22.38,0.0,308.0,30.0
WF-1-ZX89,498581.86,5404142.22,23.33,25.0,59.48,291.5927,22.63,0.0,308.0,30.0
WF-1-ZX90,498606.86,5404142.22,24.16,25.0,56.82,292.1282,22.91,0.0,308.0,30.0
WF-1-ZX91,498631.86,5404142.22,25.24,25.0,54.27,291.9524,23.14,0.0,308.0,30.0
WF-1-ZX92,498656.86,5404142.22,26.32,25.0,51.72,291.7765,23.14,0.0,308.0,30.0
WF-1-ZX93,498681.86,5404142.22,27.56,25.0,49.63,290.9190,23.14,0.0,308.0,30.0
WF-1-ZX94,498706.86,5404142.22,28.83,25.0,47.68,289.8731,23.14,0.0,308.0,30.0
WF-1-ZX95,498731.86,5404142.22,30.04,25.0,45.84,288.8745,23.14,0.0,308.0,30.0
WF-2-ZX1,495806.73,5404480.22,14.25,24.6,104.71,231.9110,4.00,0.0,308.0,30.0
WF-2-ZX2,495831.73,5404480.22,14.07,24.6,106.31,232.3393,4.00,0.0,308.0,30.0
WF-2-ZX3,495856.73,5404480.22,13.62,24.7,108.25,232.1493,4.00,0.0,308.0,30.0
WF-2-ZX4,495881.73,5404480.22,13.18,24.7,110.20,231.9592,4.00,0.0,308.0,30.0
WF-2-ZX5,495906.73,5404480.22,12.68,24.8,112.09,231.6031,4.00,0.0,308.0,30.0
WF-2-ZX6,495931.73,5404480.22,12.12,24.8,113.93,231.0405,4.00,0.0,308.0,30.0
WF-2-ZX7,495956.73,5404480.22,11.56,24.9,115.77,230.4779,4.00,0.0,308.0,30.0
WF-2-ZX8,495981.73,5404480.22,11.25,24.9,116.73,230.1454,4.00,0.0,308.0,30.0
WF-2-ZX9,496006.73,5404480.22,11.02,25.0,117.39,229.8910,4.00,0.0,308.0,30.0
WF-2-ZX10,496031.73,5404480.22,10.83,25.0,117.98,229.6696,4.00,0.0,308.0,30.0
WF-2-ZX11,496056.73,5404480.22,11.20,24.9,117.06,230.1097,4.00,0.0,308.0,30.0
WF-2-ZX12,496081.73,5404480.22,11.57,24.9,116.14,230.5498,4.00,0.0,308.0,30.0
WF-2-ZX13,496106.73,5404480.22,12.03,24.9,115.03,231.0990,4.00,0.0,308.0,30.0
WF-2-ZX14,496131.73,5404480.22,12.67,24.8,113.57,231.8523,4.00,0.0,308.0,30.0
WF-2-ZX15,496156.73,5404480.22,13.30,24.8,112.10,232.6056,4.00,0.0,308.0,30.0
WF-2-ZX16,496181.73,5404480.22,13.85,24.8,110.90,233.2648,4.00,0.0,308.0,30.0
WF-2-ZX17,496206.73,5404480.22,14.34,24.7,109.85,233.8731,4.00,0.0,308.0,30.0
WF-2-ZX18,496231.73,5404480.22,14.84,24.7,108.80,234.4814,4.00,0.0,308.0,30.0
WF-2-ZX19,496256.73,5404480.22,15.09,24.7,108.33,234.8263,4.00,0.0,308.0,30.0
WF-2-ZX20,496281.73,5404480.22,15.33,24.7,107.89,235.1573,4.00,0.0,308.0,30.0
WF-2-ZX21,496306.73,5404480.22,15.52,24.7,107.56,235.4287,4.00,0.0,308.0,30.0
WF-2-ZX22,496331.73,5404480.22,15.55,24.7,107.55,235.5218,4.00,0.0,308.0,30.0
WF-2-ZX23,496356.73,5404480.22,15.58,24.7,107.54,235.6149,4.00,0.0,308.0,30.0
WF-2-ZX24,496381.73,5404480.22,15.58,24.8,107.62,235.6350,4.00,0.0,308.0,30.0
WF-2-ZX25,496406.73,5404480.22,15.56,24.8,107.77,235.5955,4.00,0.0,308.0,30.0
WF-2-ZX26,496431.73,5404480.22,15.54,24.8,107.92,235.5561,4.00,0.0,308.0,30.0
WF-2-ZX27,496456.73,5404480.22,15.67,24.8,107.99,235.5085,4.00,0.0,308.0,30.0
WF-2-ZX28,496481.73,5404480.22,15.82,24.8,108.05,235.4595,4.00,0.0,308.0,30.0
WF-2-ZX29,496506.73,5404480.22,16.01,24.8,108.08,235.4114,4.00,0.0,308.0,30.0
WF-2-ZX30,496531.73,5404480.22,16.46,24.8,107.97,235.3681,4.00,0.0,308.0,30.0
WF-2-ZX31,496556.73,5404480.22,16.92,24.8,107.85,235.3249,4.00,0.0,308.0,30.0
WF-2-ZX32,496581.73,5404480.22,17.47,24.8,107.73,235.2002,4.00,0.0,308.0,30.0
WF-2-ZX33,496606.73,5404480.22,18.16,24.8,107.61,234.9776,4.00,0.0,308.0,30.0
WF-2-ZX34,496631.73,5404480.22,18.84,24.8,107.48,234.7549,4.00,0.0,308.0,30.0
WF-2-ZX35,496656.73,5404480.22,19.56,24.8,107.55,234.1702,4.00,0.0,308.0,30.0
WF-2-ZX36,496681.73,5404480.22,20.30,24.8,107.67,233.4676,4.00,0.0,308.0,30.0
WF-2-ZX37,496706.73,5404480.22,21.04,24.8,107.82,232.7208,4.00,0.0,308.0,30.0
WF-2-ZX38,496731.73,5404480.22,21.77,24.8,108.36,231.2164,4.00,0.0,308.0,30.0
WF-2-ZX39,496756.73,5404480.22,22.51,24.8,108.90,229.7120,4.00,0.0,308.0,30.0
WF-2-ZX40,496781.73,5404480.22,23.25,24.9,109.62,227.8033,4.00,0.0,308.0,30.0
WF-2-ZX41,496806.73,5404480.22,24.01,24.9,110.65,225.1632,4.00,0.0,308.0,30.0
WF-2-ZX42,496831.73,5404480.22,24.77,24.9,111.68,222.5232,4.00,0.0,308.0,30.0
